                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 1.2843,                 1.1366,                 1.8509,                0.40312,                0.21731,                0.27854,                0.11772,                 2.2955,                 3.3367,                 2.9528,              0.0007568,              0.0007568,              0.0007568
                    154,                 1.2645,                 1.0711,                 1.8392,                0.49846,                0.18361,                0.24209,                 0.1072,                 2.2902,                 3.6812,                 2.9771,              0.0007552,              0.0007552,              0.0007552
                    155,                 1.2835,                  1.119,                 1.8522,                0.41661,                0.18895,                0.24487,                0.10779,                 2.3034,                 3.5154,                 2.9779,              0.0007536,              0.0007536,              0.0007536
                    156,                 1.2691,                 1.0909,                 1.8496,                0.40768,                0.19493,                 0.2455,                 0.1113,                 2.2798,                 3.4197,                 2.9633,               0.000752,               0.000752,               0.000752
                    157,                  1.287,                 1.1026,                 1.8565,                0.13465,                0.55153,                0.23146,                0.10194,                 2.2658,                 3.7633,                 2.9026,              0.0007504,              0.0007504,              0.0007504
                    158,                 1.2597,                 1.0733,                 1.8346,                0.41297,                0.19087,                 0.2488,                 0.1179,                 2.3049,                 3.6029,                 2.9638,              0.0007488,              0.0007488,              0.0007488
                    159,                 1.2033,                  1.054,                 1.7903,                0.35047,                0.23483,                0.24261,                0.10684,                 2.2989,                 3.6189,                 2.9677,              0.0007472,              0.0007472,              0.0007472
                    160,                 1.2252,                 1.0701,                 1.7901,                0.35745,                0.19123,                 0.2355,                0.09885,                 2.3235,                 3.5241,                 3.0297,              0.0007456,              0.0007456,              0.0007456
                    161,                 1.1808,                  1.032,                 1.7663,                0.13903,                0.52706,                0.24101,                0.11211,                 2.2922,                 3.8212,                  2.913,               0.000744,               0.000744,               0.000744
                    162,                 1.1937,                 1.0775,                  1.779,                0.41163,                0.17783,                0.23069,                 0.1027,                  2.386,                 3.5962,                 3.1519,              0.0007424,              0.0007424,              0.0007424
                    163,                  1.207,                 1.0829,                 1.7876,                0.14588,                0.54484,                0.23641,                0.10494,                 2.3389,                 3.8572,                 2.9752,              0.0007408,              0.0007408,              0.0007408
                    164,                 1.1874,                 1.0432,                 1.7612,                0.14439,                0.54111,                0.22988,                0.10968,                 2.3186,                 3.8576,                 3.0253,              0.0007392,              0.0007392,              0.0007392
                    165,                 1.2095,                 1.0675,                  1.784,                0.38867,                0.23106,                 0.2664,                0.12444,                 2.2923,                 3.4349,                 3.0237,              0.0007376,              0.0007376,              0.0007376
                    166,                 1.1749,                 1.0125,                 1.7673,                0.38832,                0.19736,                0.23619,                0.10894,                 2.2908,                 3.5568,                 3.1227,               0.000736,               0.000736,               0.000736
                    167,                 1.1893,                 1.0174,                 1.7843,                0.42128,                 0.2073,                 0.2576,                0.11717,                 2.3112,                 3.5013,                 3.0642,              0.0007344,              0.0007344,              0.0007344
                    168,                 1.1754,                0.99278,                 1.7532,                0.16005,                0.53945,                0.28406,                0.13609,                  2.303,                  3.763,                 2.9756,              0.0007328,              0.0007328,              0.0007328
                    169,                 1.2065,                 1.0036,                 1.7768,                0.38062,                0.17467,                0.23296,                0.10707,                 2.3304,                 3.7403,                 3.1865,              0.0007312,              0.0007312,              0.0007312
                    170,                 1.1796,                0.95541,                 1.7849,                0.33527,                0.32601,                0.25219,                0.11173,                 2.3196,                 3.7781,                  3.026,              0.0007296,              0.0007296,              0.0007296
                    171,                 1.2331,                 1.0499,                 1.8093,                0.40784,                0.19154,                0.22737,                0.09992,                 2.3072,                 3.6652,                 3.0386,               0.000728,               0.000728,               0.000728
                    172,                 1.1948,                0.98661,                 1.7799,                0.41725,                0.18697,                0.27445,                0.12449,                 2.3155,                 3.5876,                 3.0132,              0.0007264,              0.0007264,              0.0007264
                    173,                 1.1804,                0.98042,                 1.7524,                 0.4389,                0.18578,                0.25616,                0.11088,                 2.3163,                 3.6543,                 3.0988,              0.0007248,              0.0007248,              0.0007248
                    174,                 1.2166,                 1.0869,                 1.7805,                0.36512,                0.22842,                0.28211,                0.12757,                 2.3314,                 3.4162,                  3.079,              0.0007232,              0.0007232,              0.0007232
                    175,                 1.2004,                  1.035,                 1.7638,                0.18438,                0.47338,                0.23317,                0.10423,                 2.3339,                 3.8052,                 3.0409,              0.0007216,              0.0007216,              0.0007216
                    176,                 1.1943,                 1.0231,                  1.765,                0.42697,                0.21357,                0.26012,                0.11548,                 2.3705,                 3.6399,                 3.0543,                0.00072,                0.00072,                0.00072
                    177,                 1.2026,                0.97617,                 1.7627,                0.34108,                0.19596,                0.22345,                0.10373,                 2.3485,                 3.8949,                 3.0863,              0.0007184,              0.0007184,              0.0007184
                    178,                 1.2181,                0.96868,                 1.7918,                 0.5132,                0.20828,                0.28191,                0.12328,                  2.353,                 3.6907,                 3.0192,              0.0007168,              0.0007168,              0.0007168
                    179,                 1.1984,                0.97263,                   1.76,                0.38984,                0.23713,                0.24152,                0.11218,                 2.3451,                 3.7356,                 3.0546,              0.0007152,              0.0007152,              0.0007152
                    180,                   1.13,                0.92113,                 1.7051,                0.16022,                 0.4851,                0.24971,                0.11356,                 2.3493,                 3.8984,                 3.0525,              0.0007136,              0.0007136,              0.0007136
                    181,                  1.119,                0.92836,                 1.6872,                0.45587,                 0.1988,                0.26851,                0.11921,                 2.3476,                 3.5915,                 3.2019,               0.000712,               0.000712,               0.000712
                    182,                 1.1086,                0.91373,                 1.6844,                0.37325,                0.24293,                0.26339,                0.12299,                 2.3022,                 3.7104,                  3.018,              0.0007104,              0.0007104,              0.0007104
                    183,                 1.1306,                0.92197,                 1.7027,                0.43791,                0.18742,                0.26937,                0.11623,                 2.3582,                 3.6438,                 3.1231,              0.0007088,              0.0007088,              0.0007088
                    184,                  1.157,                 0.9152,                 1.7252,                 0.2318,                0.36433,                0.24434,                0.11558,                 2.3547,                 3.7893,                 3.0995,              0.0007072,              0.0007072,              0.0007072
                    185,                 1.1196,                0.89818,                 1.7109,                0.23874,                0.42632,                0.25578,                0.11899,                 2.3266,                 3.7915,                 3.0095,              0.0007056,              0.0007056,              0.0007056
                    186,                 1.1223,                0.90939,                 1.7047,                0.30063,                0.31027,                0.24291,                0.11472,                 2.3301,                  3.821,                 3.0464,               0.000704,               0.000704,               0.000704
                    187,                  1.083,                 0.8872,                 1.6804,                0.22369,                0.41131,                0.23519,                0.11063,                 2.3189,                 3.8946,                 3.0441,              0.0007024,              0.0007024,              0.0007024
                    188,                 1.1012,                0.89276,                 1.6855,                0.14731,                0.50251,                0.22946,                0.11314,                 2.3496,                 3.9367,                  3.063,              0.0007008,              0.0007008,              0.0007008
                    189,                 1.1182,                0.88784,                 1.7009,                0.34772,                0.24317,                0.24379,                0.11492,                  2.345,                  3.828,                  3.049,              0.0006992,              0.0006992,              0.0006992
                    190,                 1.1618,                0.90949,                 1.7295,                0.39522,                0.24662,                0.26119,                0.11922,                 2.3264,                 3.4482,                  3.089,              0.0006976,              0.0006976,              0.0006976
                    191,                 1.1369,                0.88228,                  1.705,                0.32693,                  0.279,                0.24804,                0.11307,                 2.3191,                 3.8789,                 3.0301,               0.000696,               0.000696,               0.000696
                    192,                 1.1024,                0.89917,                 1.6824,                0.36523,                0.21337,                0.24342,                0.11224,                 2.3218,                 3.8112,                 3.0993,              0.0006944,              0.0006944,              0.0006944
                    193,                 1.1585,                0.93758,                 1.7455,                0.41028,                0.19408,                  0.266,                0.12534,                 2.3582,                  3.769,                 3.0965,              0.0006928,              0.0006928,              0.0006928
                    194,                 1.1501,                0.93028,                 1.7244,                0.38989,                0.19884,                 0.2453,                0.11219,                 2.3042,                 3.6352,                 3.0218,              0.0006912,              0.0006912,              0.0006912
                    195,                 1.1046,                0.90795,                 1.6696,                 0.3507,                0.24486,                0.24173,                0.11477,                 2.3227,                 3.8287,                 3.0532,              0.0006896,              0.0006896,              0.0006896
                    196,                  1.056,                0.84476,                 1.6406,                0.36264,                0.27451,                0.25709,                0.11756,                 2.3514,                 3.7975,                 2.9969,               0.000688,               0.000688,               0.000688
                    197,                 1.0961,                 0.8557,                 1.6687,                0.39442,                0.19715,                0.24149,                0.11464,                 2.3279,                 3.8102,                 3.0699,              0.0006864,              0.0006864,              0.0006864
                    198,                  1.076,                 0.8452,                 1.6584,                0.19071,                0.48801,                0.27339,                0.13125,                 2.3366,                 3.9899,                 3.0434,              0.0006848,              0.0006848,              0.0006848
                    199,                 1.0828,                0.86409,                 1.6548,                0.42942,                0.16366,                0.24757,                0.11527,                 2.3768,                 3.8817,                 3.0769,              0.0006832,              0.0006832,              0.0006832
                    200,                  1.052,                0.83886,                 1.6283,                 0.4075,                0.21503,                0.23689,                0.11249,                 2.3292,                 3.7965,                 3.0635,              0.0006816,              0.0006816,              0.0006816
                    201,                 1.0959,                0.89739,                 1.6459,                0.36024,                0.23527,                0.25359,                0.11887,                 2.3473,                 3.9282,                 3.0731,                0.00068,                0.00068,                0.00068
                    202,                 1.0539,                0.85371,                 1.6258,                0.37593,                  0.182,                0.23916,                 0.1182,                 2.3751,                 3.8816,                 3.1093,              0.0006784,              0.0006784,              0.0006784
                    203,                 1.0477,                 0.8411,                 1.6344,                0.19559,                0.47251,                0.27107,                 0.1284,                 2.3612,                 3.9711,                 3.0394,              0.0006768,              0.0006768,              0.0006768
                    204,                 1.0643,                0.84569,                 1.6387,                0.30673,                0.30309,                0.24552,                0.11924,                 2.3536,                  3.885,                 3.0976,              0.0006752,              0.0006752,              0.0006752
                    205,                 1.0865,                0.82346,                 1.6553,                 0.3048,                0.34824,                0.25919,                0.11984,                 2.3556,                 3.8488,                 3.0239,              0.0006736,              0.0006736,              0.0006736
                    206,                 1.0482,                0.80891,                 1.6133,                0.39327,                0.21195,                0.24547,                0.11994,                 2.3154,                 3.8388,                 3.0878,               0.000672,               0.000672,               0.000672
                    207,                 1.0411,                0.83141,                 1.6025,                0.30417,                0.33646,                0.25552,                0.12584,                 2.3795,                 3.9596,                 3.0891,              0.0006704,              0.0006704,              0.0006704
                    208,                 1.0186,                0.81578,                 1.5888,                0.30048,                0.28427,                0.23453,                0.11497,                 2.3896,                 3.9527,                 3.1696,              0.0006688,              0.0006688,              0.0006688
                    209,                 1.0538,                 0.7972,                 1.6173,                0.38074,                0.22975,                0.25574,                0.11955,                 2.3694,                 3.7566,                 3.1247,              0.0006672,              0.0006672,              0.0006672
                    210,                  1.109,                0.84998,                 1.6702,                0.29651,                0.33049,                0.24339,                0.11392,                 2.3569,                 3.7671,                 3.1613,              0.0006656,              0.0006656,              0.0006656
                    211,                 1.0545,                0.82429,                  1.635,                0.20509,                0.35802,                0.24471,                0.11821,                  2.333,                  3.983,                 3.0532,               0.000664,               0.000664,               0.000664
                    212,                0.99312,                0.81618,                  1.571,                0.31345,                0.30022,                0.25273,                0.12335,                 2.3424,                 3.8736,                 3.1306,              0.0006624,              0.0006624,              0.0006624
                    213,                 1.0478,                0.80264,                 1.6184,                0.17679,                 0.4256,                0.25788,                0.12235,                 2.3632,                 4.0339,                 3.1319,              0.0006608,              0.0006608,              0.0006608
                    214,                 1.0354,                0.81288,                 1.6125,                0.16989,                0.43658,                0.24449,                0.11559,                 2.4044,                 3.9884,                 3.1484,              0.0006592,              0.0006592,              0.0006592
                    215,                 1.0595,                0.85072,                  1.628,                0.16614,                0.41163,                0.23808,                0.11475,                 2.3773,                 4.1417,                 3.1298,              0.0006576,              0.0006576,              0.0006576
                    216,                 1.0082,                0.81311,                 1.5775,                0.39039,                0.18173,                0.24688,                0.11804,                 2.3801,                 3.7687,                 3.2181,               0.000656,               0.000656,               0.000656
                    217,                0.98982,                0.77097,                 1.5616,                0.18298,                0.43807,                0.25469,                0.11873,                 2.3659,                 4.0575,                 3.1245,              0.0006544,              0.0006544,              0.0006544
                    218,                 1.0656,                0.79259,                 1.6221,                0.29671,                0.31259,                0.25636,                0.12218,                 2.3476,                 3.9026,                 3.1689,              0.0006528,              0.0006528,              0.0006528
                    219,                 1.0032,                0.77154,                  1.579,                0.19236,                0.46343,                0.25204,                0.12282,                 2.3508,                 3.9996,                  3.115,              0.0006512,              0.0006512,              0.0006512
                    220,                 1.0017,                0.77257,                 1.5745,                0.19984,                0.43358,                0.24431,                 0.1203,                 2.3685,                 4.1979,                 3.1282,              0.0006496,              0.0006496,              0.0006496
                    221,                0.99203,                0.77187,                 1.5747,                0.34395,                0.28065,                0.24734,                0.11688,                  2.433,                 4.0112,                 3.1894,               0.000648,               0.000648,               0.000648
                    222,                0.96818,                0.75359,                 1.5563,                0.34636,                0.24626,                0.25452,                 0.1214,                 2.3971,                 4.1391,                 3.1291,              0.0006464,              0.0006464,              0.0006464
                    223,                 1.0382,                0.78933,                 1.6003,                0.39348,                0.27133,                0.26609,                0.12427,                 2.4117,                 3.8665,                  3.198,              0.0006448,              0.0006448,              0.0006448
                    224,                 1.0131,                0.78619,                 1.5966,                0.38586,                0.24297,                0.24648,                0.11564,                  2.456,                 3.9758,                 3.2056,              0.0006432,              0.0006432,              0.0006432
                    225,                 1.0126,                0.79354,                 1.5849,                0.30103,                 0.2924,                0.23575,                0.11607,                 2.4089,                 3.9805,                   3.18,              0.0006416,              0.0006416,              0.0006416
                    226,                0.99469,                0.75761,                 1.5617,                0.30871,                0.25298,                0.24099,                 0.1126,                 2.4282,                 3.9944,                  3.189,                0.00064,                0.00064,                0.00064
                    227,                0.96566,                0.80367,                 1.5411,                0.26313,                0.34318,                0.24826,                0.11744,                 2.4157,                 4.0693,                 3.1934,              0.0006384,              0.0006384,              0.0006384
                    228,                0.95104,                0.76773,                 1.5278,                0.18377,                0.45334,                0.26428,                0.12628,                 2.3813,                 3.9702,                 3.1478,              0.0006368,              0.0006368,              0.0006368
                    229,                0.99372,                0.74505,                 1.5675,                0.20853,                0.48169,                0.25996,                0.12033,                 2.3843,                 4.0086,                 3.1421,              0.0006352,              0.0006352,              0.0006352
                    230,                 1.0171,                0.74682,                 1.6034,                0.18356,                0.40854,                0.25566,                0.11862,                 2.3905,                 4.0693,                 3.1757,              0.0006336,              0.0006336,              0.0006336
                    231,                0.97162,                0.75046,                 1.5475,                0.21847,                 0.3909,                0.24308,                0.12147,                 2.3679,                 4.0437,                  3.135,               0.000632,               0.000632,               0.000632
                    232,                0.96894,                0.71955,                 1.5378,                0.20044,                0.44608,                0.26415,                0.12758,                 2.3796,                 4.0586,                 3.1863,              0.0006304,              0.0006304,              0.0006304
                    233,                0.99098,                0.73009,                 1.5704,                0.34475,                0.21493,                0.25089,                0.12171,                 2.3807,                 3.8839,                 3.2066,              0.0006288,              0.0006288,              0.0006288
                    234,                0.97178,                0.71689,                 1.5476,                0.41619,                0.21733,                0.25234,                0.11795,                 2.4122,                 3.8133,                 3.2765,              0.0006272,              0.0006272,              0.0006272
                    235,                0.97578,                0.73611,                 1.5512,                0.19155,                0.38145,                0.24771,                0.12087,                 2.3975,                  4.217,                 3.1608,              0.0006256,              0.0006256,              0.0006256
                    236,                0.94019,                0.72729,                 1.5215,                 0.3702,                  0.241,                0.26674,                0.12783,                 2.3668,                 3.8094,                 3.2205,               0.000624,               0.000624,               0.000624
                    237,                0.94505,                0.70879,                 1.5319,                0.20287,                0.38029,                0.26318,                0.12844,                 2.3698,                  4.278,                 3.1509,              0.0006224,              0.0006224,              0.0006224
                    238,                0.96324,                0.71803,                 1.5392,                0.19846,                0.47179,                0.26155,                0.12536,                  2.389,                 4.0145,                 3.2416,              0.0006208,              0.0006208,              0.0006208
                    239,                0.93758,                0.71745,                 1.5224,                0.35789,                0.24726,                0.25377,                0.12593,                 2.3965,                 4.0934,                 3.1814,              0.0006192,              0.0006192,              0.0006192
                    240,                0.94882,                0.70827,                 1.5321,                0.35722,                0.25765,                0.26942,                0.13038,                 2.4061,                 3.8732,                 3.2522,              0.0006176,              0.0006176,              0.0006176
                    241,                0.92215,                0.71261,                 1.5009,                0.20731,                0.37254,                0.24999,                0.12372,                 2.3955,                 4.2909,                 3.1864,               0.000616,               0.000616,               0.000616
                    242,                0.95538,                0.74809,                 1.5216,                0.24375,                0.37461,                0.26737,                0.12816,                 2.3979,                 4.0418,                 3.2004,              0.0006144,              0.0006144,              0.0006144
                    243,                0.92189,                0.70846,                 1.4933,                0.29889,                0.28583,                0.25196,                0.12054,                 2.4111,                 4.0615,                 3.2368,              0.0006128,              0.0006128,              0.0006128
                    244,                0.92352,                0.72213,                 1.5028,                0.19492,                0.40412,                 0.2348,                 0.1162,                 2.4226,                 4.2277,                 3.2705,              0.0006112,              0.0006112,              0.0006112
                    245,                0.93413,                0.70382,                 1.5177,                0.18742,                0.36565,                0.24331,                0.11565,                 2.4495,                 4.3083,                 3.1887,              0.0006096,              0.0006096,              0.0006096
                    246,                0.93575,                0.68125,                 1.5089,                0.31748,                0.27999,                0.24973,                0.11924,                 2.4362,                 4.0326,                  3.259,               0.000608,               0.000608,               0.000608
                    247,                0.93934,                0.69188,                 1.5162,                0.18251,                0.38456,                0.24087,                0.11792,                 2.4169,                 4.2048,                 3.1942,              0.0006064,              0.0006064,              0.0006064
                    248,                0.94931,                0.70405,                 1.5175,                0.20859,                0.42696,                 0.2577,                0.12943,                 2.3852,                 4.1229,                  3.218,              0.0006048,              0.0006048,              0.0006048
                    249,                0.94025,                0.69152,                 1.5133,                0.21872,                0.40779,                0.26963,                0.13313,                 2.3599,                 4.2083,                 3.2144,              0.0006032,              0.0006032,              0.0006032
                    250,                0.96795,                0.70247,                 1.5354,                0.34328,                 0.2761,                0.26888,                0.12961,                 2.3819,                 3.9819,                 3.1994,              0.0006016,              0.0006016,              0.0006016
                    251,                 0.9111,                0.70738,                 1.4917,                0.19828,                0.40876,                 0.2668,                0.12671,                 2.4042,                 4.1719,                 3.1885,                 0.0006,                 0.0006,                 0.0006
                    252,                  0.907,                0.69314,                 1.4786,                0.21099,                0.42822,                0.25804,                0.12598,                 2.4146,                 4.1475,                 3.2528,              0.0005984,              0.0005984,              0.0005984
                    253,                0.95244,                0.70026,                 1.5236,                0.19977,                 0.3952,                0.25879,                0.12479,                 2.3765,                 4.2133,                  3.197,              0.0005968,              0.0005968,              0.0005968
                    254,                0.92726,                0.68103,                  1.503,                0.20518,                0.37647,                0.24874,                0.12079,                 2.4104,                 4.2939,                 3.2223,              0.0005952,              0.0005952,              0.0005952
                    255,                0.93714,                0.66835,                 1.4985,                0.21698,                0.38762,                0.25594,                 0.1267,                 2.4055,                 4.3053,                 3.1971,              0.0005936,              0.0005936,              0.0005936
                    256,                0.91174,                0.65882,                  1.474,                 0.2292,                0.39606,                0.26299,                 0.1269,                 2.4187,                 4.2809,                 3.2155,               0.000592,               0.000592,               0.000592
                    257,                0.94442,                0.68249,                 1.5014,                0.21741,                 0.3916,                0.25927,                0.12541,                 2.4084,                 4.2614,                 3.2166,              0.0005904,              0.0005904,              0.0005904
                    258,                0.91613,                 0.6579,                 1.4911,                0.21515,                 0.3668,                0.25743,                0.12879,                 2.4159,                 4.3154,                 3.2334,              0.0005888,              0.0005888,              0.0005888
                    259,                0.87918,                 0.6499,                 1.4443,                0.34848,                0.27805,                 0.2683,                0.12844,                 2.4128,                 4.1954,                 3.2539,              0.0005872,              0.0005872,              0.0005872
                    260,                0.94537,                0.65654,                 1.5005,                0.29338,                0.30822,                0.25668,                0.12399,                 2.4583,                 4.1788,                 3.2908,              0.0005856,              0.0005856,              0.0005856
                    261,                0.94772,                0.65911,                 1.5204,                0.20266,                 0.3795,                 0.2637,                 0.1249,                 2.4264,                 4.2668,                  3.245,               0.000584,               0.000584,               0.000584
                    262,                 0.9548,                0.66945,                 1.5114,                0.20882,                0.40921,                0.25916,                0.12811,                 2.4325,                 4.1809,                 3.2585,              0.0005824,              0.0005824,              0.0005824
                    263,                0.88931,                0.64081,                 1.4467,                0.21166,                0.41158,                0.27316,                0.13094,                 2.4355,                 4.2082,                 3.2192,              0.0005808,              0.0005808,              0.0005808
                    264,                0.90001,                0.64994,                  1.445,                0.22187,                0.41082,                0.27163,                0.13174,                 2.4223,                 4.2502,                 3.2391,              0.0005792,              0.0005792,              0.0005792
                    265,                0.93059,                0.66316,                 1.4775,                0.20609,                0.41679,                0.26388,                0.12785,                 2.4015,                 4.2186,                 3.2157,              0.0005776,              0.0005776,              0.0005776
                    266,                0.88829,                0.67926,                 1.4684,                0.21771,                 0.4032,                0.25328,                0.12279,                 2.4268,                 4.2701,                 3.2506,               0.000576,               0.000576,               0.000576
                    267,                0.91187,                0.73424,                 1.4862,                0.20479,                0.38303,                0.25063,                0.12461,                 2.4351,                 4.2019,                 3.2597,              0.0005744,              0.0005744,              0.0005744
                    268,                0.86236,                0.63597,                 1.4314,                0.22153,                0.39747,                0.25753,                 0.1245,                 2.4133,                 4.2413,                 3.2361,              0.0005728,              0.0005728,              0.0005728
                    269,                0.86212,                 0.6429,                  1.444,                0.21873,                0.36959,                0.25057,                0.12813,                 2.3942,                 4.3407,                 3.2152,              0.0005712,              0.0005712,              0.0005712
                    270,                0.87751,                0.63723,                 1.4472,                0.22329,                 0.3911,                0.27622,                 0.1319,                  2.412,                 4.2457,                 3.2222,              0.0005696,              0.0005696,              0.0005696
                    271,                0.86847,                0.61712,                 1.4277,                0.21563,                0.36888,                0.25515,                0.12517,                 2.4598,                 4.3559,                 3.3153,               0.000568,               0.000568,               0.000568
                    272,                0.86809,                0.63226,                  1.444,                0.21528,                0.41902,                0.27036,                0.13044,                 2.4266,                 4.1148,                 3.2455,              0.0005664,              0.0005664,              0.0005664
                    273,                0.85519,                0.63278,                 1.4301,                0.40042,                0.25248,                0.26609,                0.13376,                 2.4153,                 4.1872,                 3.2487,              0.0005648,              0.0005648,              0.0005648
                    274,                0.85755,                0.65412,                 1.4378,                0.21382,                0.39333,                0.25934,                0.12612,                 2.4265,                 4.2296,                 3.2638,              0.0005632,              0.0005632,              0.0005632
                    275,                 0.8394,                0.62876,                 1.4089,                0.21503,                0.38378,                0.26129,                0.12902,                 2.4232,                 4.3161,                 3.2247,              0.0005616,              0.0005616,              0.0005616
                    276,                0.87497,                 0.6352,                 1.4466,                0.20697,                0.37747,                0.26624,                0.12846,                 2.4322,                 4.2779,                 3.2659,                0.00056,                0.00056,                0.00056
                    277,                0.89956,                0.63604,                 1.4606,                0.21522,                0.39408,                 0.2572,                 0.1216,                 2.4711,                 4.2855,                 3.2865,              0.0005584,              0.0005584,              0.0005584
                    278,                0.87237,                0.61724,                 1.4492,                0.22063,                0.40481,                0.26918,                0.12867,                 2.4443,                 4.2436,                 3.2969,              0.0005568,              0.0005568,              0.0005568
                    279,                0.85112,                0.59761,                 1.4201,                0.21722,                0.40473,                0.26144,                0.13012,                 2.4672,                 4.1988,                  3.325,              0.0005552,              0.0005552,              0.0005552
                    280,                0.84977,                0.59841,                 1.4235,                0.26947,                0.36223,                0.25895,                0.12781,                 2.4332,                 4.2093,                 3.3256,              0.0005536,              0.0005536,              0.0005536
                    281,                0.88639,                0.61237,                 1.4499,                 0.2108,                0.40382,                 0.2622,                0.12899,                 2.4364,                 4.2054,                 3.2872,               0.000552,               0.000552,               0.000552
                    282,                0.88332,                0.61261,                 1.4449,                0.21371,                0.41087,                 0.2698,                0.13614,                 2.4182,                 4.1592,                 3.2783,              0.0005504,              0.0005504,              0.0005504
                    283,                0.83993,                 0.5949,                 1.4186,                0.23271,                0.37003,                0.25848,                 0.1294,                 2.4543,                 4.3716,                  3.255,              0.0005488,              0.0005488,              0.0005488
                    284,                0.87834,                0.62622,                 1.4522,                 0.2338,                0.39824,                0.27366,                 0.1347,                 2.4452,                 4.2157,                 3.2389,              0.0005472,              0.0005472,              0.0005472
                    285,                0.92675,                0.62024,                 1.4907,                0.21951,                0.36875,                0.25434,                0.12477,                 2.4402,                 4.3993,                 3.2253,              0.0005456,              0.0005456,              0.0005456
                    286,                0.83501,                0.61119,                 1.4031,                0.24413,                0.37007,                0.26124,                0.12903,                 2.4185,                 4.2022,                 3.2381,               0.000544,               0.000544,               0.000544
                    287,                0.87462,                0.64451,                  1.432,                0.23271,                0.36803,                0.25796,                0.13156,                 2.4195,                 4.4234,                 3.2583,              0.0005424,              0.0005424,              0.0005424
                    288,                0.88553,                0.64374,                  1.435,                0.21801,                0.38791,                0.26707,                0.13264,                 2.4252,                 4.2795,                 3.2342,              0.0005408,              0.0005408,              0.0005408
                    289,                0.82034,                0.61089,                 1.3888,                0.22409,                0.36634,                0.26025,                0.13235,                 2.4169,                 4.3254,                 3.2473,              0.0005392,              0.0005392,              0.0005392
